,0,1,2
130,346,3.826727610946266e-42,1.0000435230453018
131,347,2.0511690642468056e-45,1.0000435230453018
132,348,7.31969180796027e-49,1.0000435230453018
133,349,1.7347630942363416e-52,1.0000435230453018
134,350,2.7329133434225276e-56,1.0000435230453018
135,351,2.856092348876492e-60,1.0000435230453018
136,352,1.9587210247618972e-64,1.0000435230453018
137,353,8.60480405184728e-69,1.0000435230453018
138,354,2.313158819286007e-73,1.0000435230453018
139,355,3.4499235877374104e-78,1.0000435230453018
140,356,2.181949669990339e-83,1.0000435230453018
141,357,0.0,1.0000435230453018
142,358,0.0,1.0000435230453018
143,359,0.0,1.0000435230453018
