Date,Tournament Name,POS,1,2,3,4,5,"Total
Score",To PAR,FedExCup Rank,FedExCup Points
8/23/09,Wyndham Championship,T71,68,70,69,--,--,207,-3,28,1
8/30/09,The Barclays,T31,66,74,71,74,--,285,1,28,178
09/07/09,Deutsche Bank Championship,T27,69,69,70,69,--,277,-7,28,210
9/13/09,BMW Championship,T61,73,71,72,77,--,293,9,28,43
10/04/09,Turning Stone Resort Championship,CUT,78,75,--,--,--,153,9,--,--
10/18/09,Justin Timberlake Shriners Hospitals for Children Open,6,66,69,64,68,--,267,-17,--,--
10/25/09,Frys.com Open,CUT,67,73,--,--,--,140,E,--,--
11/01/09,Viking Classic *,CNL,--,--,--,--,--,--,--,--,--
01/06/08,Mercedes-Benz Championship,T20,75,72,70,70,--,287,-5,20,302
1/20/08,Bob Hope Chrysler Classic,T8,68,72,71,63,67,341,-19,18,700
1/27/08,Buick Invitational,T67,73,72,--,--,--,145,1,24,47
02/03/08,FBR Open,CUT,74,72,--,--,--,146,4,37,--
2/10/08,AT&T Pebble Beach National Pro-Am,CUT,70,75,74,--,--,219,3,48,--
2/17/08,Northern Trust Open,CUT,77,71,--,--,--,148,6,57,--
03/09/08,PODS Championship,CUT,70,76,--,--,--,146,4,77,--
3/16/08,Arnold Palmer Invitational presented by MasterCard,CUT,71,77,--,--,--,148,8,82,--
3/23/08,Puerto Rico Open presented by Banco Popular,CUT,72,76,--,--,--,148,4,85,--
3/30/08,Zurich Classic of New Orleans,CUT,76,73,--,--,--,149,5,100,--
04/06/08,Shell Houston Open,T6,65,70,69,72,--,276,-12,68,869
4/27/08,EDS Byron Nelson Championship,T7,69,68,68,74,--,279,-1,62,702
05/04/08,Wachovia Championship,CUT,77,78,--,--,--,155,11,67,--
5/11/08,THE PLAYERS Championship,CUT,76,83,--,--,--,159,15,71,--
5/25/08,Crowne Plaza Invitational at Colonial,T74,72,69,73,--,--,214,4,80,47
06/01/08,the Memorial Tournament presented by Morgan Stanley,72,74,74,76,82,--,306,18,83,49
06/08/08,Stanford St. Jude Championship,T64,69,75,71,75,--,290,10,81,53
6/29/08,Buick Open,T36,70,70,72,67,--,279,-9,89,108
07/06/08,AT&T National,T72,73,70,71,--,--,214,4,92,49
7/13/08,John Deere Classic,CUT,71,70,--,--,--,141,-1,96,--
7/27/08,RBC Canadian Open,T28,69,70,71,68,--,278,-6,100,181
08/03/08,Legends Reno-Tahoe Open,T29,69,69,75,70,--,283,-5,100,83
8/17/08,Wyndham Championship,T41,68,69,66,69,--,272,-8,105,88
8/24/08,The Barclays,T38,67,71,74,71,--,283,-1,105,"2,190"
09/01/08,Deutsche Bank Championship,T33,67,69,71,71,--,278,-6,105,"2,259"
09/07/08,BMW Championship,T60,68,71,68,77,--,284,4,105,"2,109"
10/12/08,Valero Texas Open,T70,68,69,71,73,--,281,1,--,--
10/19/08,Justin Timberlake Shriners Hospitals for Children Open,T15,67,67,68,68,--,270,-18,--,--
10/26/08,Frys.com Open,T20,70,65,69,66,--,270,-10,--,--
1/21/07,Bob Hope Chrysler Classic,1,66,70,68,68,71,343,-17,3,"4,500"
1/28/07,Buick Invitational,T31,72,67,73,72,--,284,-4,3,139
02/04/07,FBR Open,CUT,71,75,--,--,--,146,4,5,--
2/11/07,AT&T Pebble Beach National Pro-Am,T50,70,69,75,73,--,287,-1,6,60
2/18/07,Nissan Open,T69,69,72,75,73,--,289,5,6,50
03/04/07,The Honda Classic,CUT,78,68,--,--,--,146,6,9,--
3/11/07,PODS Championship,T27,72,69,67,74,--,282,-2,10,170
3/18/07,Arnold Palmer Invitational presented by MasterCard,CUT,75,77,--,--,--,152,12,11,--
3/25/07,World Golf Championships-CA Championship,T61,75,75,77,72,--,299,11,13,57
04/01/07,Shell Houston Open,T31,73,69,67,74,--,283,-5,13,155
4/22/07,Zurich Classic of New Orleans,T66,68,69,73,79,--,289,1,17,50
4/29/07,EDS Byron Nelson Championship,CUT,73,69,--,--,--,142,2,19,--
05/06/07,Wachovia Championship,CUT,71,79,--,--,--,150,6,22,--
5/13/07,THE PLAYERS Championship,T75,75,69,76,75,--,295,7,24,51
5/20/07,AT&T Classic,CUT,70,77,--,--,--,147,3,24,--
06/03/07,the Memorial Tournament presented by Morgan Stanley,T55,72,73,72,71,--,288,E,28,57
6/24/07,Travelers Championship,CUT,68,76,--,--,--,144,4,35,--
07/01/07,Buick Open,CUT,72,73,--,--,--,145,1,36,--
07/08/07,AT&T National,T19,71,69,67,74,--,281,1,37,293
7/22/07,The Open Championship,T35,75,69,72,72,--,288,4,40,130
08/05/07,World Golf Championships-Bridgestone Invitational,T22,71,73,74,69,--,287,7,41,230
8/12/07,PGA Championship,CUT,75,76,--,--,--,151,11,43,--
8/26/07,The Barclays,T48,69,72,70,71,--,282,-2,46,126
09/03/07,Deutsche Bank Championship,CUT,73,72,--,--,--,145,3,46,--
09/09/07,BMW Championship,T25,68,70,72,68,--,278,-6,46,390
9/23/07,Turning Stone Resort Championship,T5,69,65,71,69,--,274,-14,--,--
9/30/07,Viking Classic,T22,69,68,71,75,--,283,-5,--,--
10/07/07,Valero Texas Open,T11,67,68,66,67,--,268,-12,--,--
10/14/07,Frys.com Open benefiting Shriners Hospitals for Children,CUT,67,73,--,--,--,140,-3,--,--
10/21/07,Fry's Electronics Open,CUT,74,77,--,--,--,151,11,--,--
1/15/06,Sony Open in Hawaii,CUT,74,72,--,--,--,146,6,--,--
1/29/06,Buick Invitational,T16,66,74,70,73,--,283,-5,--,--
2/12/06,AT&T Pebble Beach National Pro-Am,T64,68,70,74,78,--,290,2,--,--
2/26/06,Chrysler Classic of Tucson,T9,69,68,69,66,--,272,-16,--,--
03/05/06,Ford Championship at Doral,CUT,67,74,--,--,--,141,-3,--,--
3/12/06,The Honda Classic,T31,72,71,74,72,--,289,1,--,--
04/02/06,BellSouth Classic,T10,71,72,69,66,--,278,-10,--,--
4/16/06,Verizon Heritage,CUT,73,70,--,--,--,143,1,--,--
4/23/06,Shell Houston Open,T21,70,67,75,71,--,283,-5,--,--
4/30/06,Zurich Classic of New Orleans,T41,66,69,76,68,--,279,-9,--,--
05/07/06,Wachovia Championship,T38,72,73,72,74,--,291,3,--,--
5/14/06,EDS Byron Nelson Championship,T8,70,67,65,71,--,273,-7,--,--
5/21/06,Bank of America Colonial,T30,65,66,71,74,--,276,-4,--,--
6/11/06,Barclays Classic,CUT,74,71,--,--,--,145,3,--,--
6/18/06,U.S. Open Championship,T48,76,70,78,73,--,297,17,--,--
6/25/06,Booz Allen Classic,66,70,70,76,69,--,285,1,--,--
07/09/06,Cialis Western Open,T21,70,68,71,71,--,280,-4,--,--
7/16/06,John Deere Classic,T51,69,69,69,71,--,278,-6,--,--
7/30/06,U.S. Bank Championship in Milwaukee,CUT,71,69,--,--,--,140,E,--,--
08/06/06,Buick Open,T20,68,67,67,72,--,274,-14,--,--
8/13/06,The INTERNATIONAL,CUT,--,--,--,--,--,4,--,--,--
8/27/06,Reno-Tahoe Open,T36,71,66,71,72,--,280,-8,--,--
09/04/06,Deutsche Bank Championship,CUT,72,74,--,--,--,146,4,--,--
9/17/06,84 LUMBER Classic,19,70,70,70,72,--,282,-6,--,--
9/24/06,Valero Texas Open,T8,66,67,67,71,--,271,-9,--,--
10/01/06,Southern Farm Bureau Classic,T61,74,70,73,71,--,288,E,--,--
10/08/06,Chrysler Classic of Greensboro,T43,66,71,72,75,--,284,-4,--,--
10/15/06,Frys.com Open,T5,66,66,65,71,--,268,-19,--,--
10/29/06,Chrysler Championship,CUT,76,83,--,--,--,159,17,--,--
1/23/05,Buick Invitational,T56,71,69,72,76,--,288,E,--,--
6/27/04,Booz Allen Classic,T51,69,70,71,72,--,282,-2,--,--
12/06/04,PGA TOUR Qualifying Tournament *,T138,73,78,70,74,72,441,9,--,--
2/16/03,Buick Invitational,CUT,75,77,--,--,--,152,8,--,--
2/10/02,Buick Invitational,CUT,78,74,--,--,--,152,8,--,--
1/14/01,Touchstone Energy Tucson Open,CUT,82,76,--,--,--,158,14,--,--
2/11/01,Buick Invitational,CUT,67,77,--,--,--,144,E,--,--
2/13/00,Buick Invitational,CUT,75,70,--,--,--,145,1,--,--
12/04/00,PGA TOUR Qualifying Tournament *,T45,69,70,68,72,71,419,-13,--,--
10/17/99,Las Vegas Invitational,CUT,71,70,65,--,--,206,-10,--,--
11/22/99,PGA TOUR Qualifying Tournament *,T109,74,68,69,72,70,421,1,--,--
02/08/98,Buick Invitational,CUT,74,74,--,--,--,148,4,--,--
2/11/96,Buick Invitational,76,69,71,77,76,--,293,5,--,--
2/27/94,Buick Invitational of California,CUT,74,76,--,--,--,150,6,--,--
